# This is cosmiceye-comb1.txt the combined spectrum created by combine_mage_spectra.pro from cosmiceye.ls
# Total exptime should be        32800.000 s  (       9.1111111 hr)
# 2533.0 +/- 114.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_b-comb.txt       9.6100000       7000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_a-comb.txt       10.060000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x1/Final-Products/Fluxed/cosmiceye_c-comb.txt       8.6300000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye-comb.txt       9.0300000       9000.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_a-comb.txt       26.610000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_b-comb.txt       26.790000       3600.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/cosmiceye_c-comb.txt       26.960000       2400.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 3727.0384  -2.414e-30   1.205e-29  3725.859   4.476e-28   6.540e-30   1.664e-30
 3727.3113   5.824e-30   1.206e-29  3726.132   4.316e-28   6.548e-30   1.671e-30
 3727.5842   6.714e-30   1.195e-29  3726.405   4.067e-28   6.556e-30   1.677e-30
 3727.8571   2.189e-29   1.160e-29  3726.678   3.540e-28   6.564e-30   1.684e-30
 3728.1300   1.970e-29   1.136e-29  3726.950   3.343e-28   6.572e-30   1.690e-30
 3728.4027   9.837e-30   1.106e-29  3727.223   2.937e-28   6.580e-30   1.697e-30
 3728.6756   2.659e-29   1.096e-29  3727.496   2.915e-28   6.588e-30   1.703e-30
 3728.9485  -1.530e-30   1.114e-29  3727.769   3.508e-28   6.596e-30   1.710e-30
 3729.2214   1.453e-29   1.167e-29  3728.042   3.842e-28   6.605e-30   1.716e-30
 3729.4943  -1.720e-30   1.204e-29  3728.314   4.641e-28   6.613e-30   1.723e-30
 3729.7671  -5.272e-31   1.236e-29  3728.587   4.934e-28   6.621e-30   1.730e-30
 3730.0400   2.516e-30   1.240e-29  3728.860   4.872e-28   6.629e-30   1.736e-30
 3730.3129   1.752e-29   1.252e-29  3729.133   4.797e-28   6.638e-30   1.743e-30
 3730.5857  -5.238e-32   1.209e-29  3729.405   4.469e-28   6.646e-30   1.749e-30
 3730.8586   7.695e-30   1.177e-29  3729.678   3.967e-28   6.655e-30   1.756e-30
 3731.1314  -1.217e-29   1.127e-29  3729.951   3.550e-28   6.663e-30   1.762e-30
 3731.4043  -4.278e-30   1.103e-29  3730.224   3.256e-28   6.672e-30   1.769e-30
 3731.6772   1.455e-29   1.108e-29  3730.497   3.002e-28   6.680e-30   1.775e-30
 3731.9501   2.624e-29   1.108e-29  3730.769   3.151e-28   6.689e-30   1.782e-30
 3732.2230   1.503e-29   1.115e-29  3731.042   3.344e-28   6.697e-30   1.788e-30
 3732.4958   1.772e-29   1.150e-29  3731.315   3.866e-28   6.706e-30   1.795e-30
 3732.7686   5.341e-30   1.177e-29  3731.588   4.153e-28   6.715e-30   1.801e-30
 3733.0415   1.347e-29   1.191e-29  3731.861   4.256e-28   6.723e-30   1.808e-30
 3733.3144   1.149e-29   1.175e-29  3732.133   4.065e-28   6.732e-30   1.814e-30
 3733.5873   1.852e-29   1.180e-29  3732.406   4.140e-28   6.741e-30   1.821e-30
 3733.8601  -9.511e-30   1.165e-29  3732.679   4.126e-28   6.750e-30   1.828e-30
 3734.1330  -6.886e-30   1.149e-29  3732.952   3.892e-28   6.759e-30   1.834e-30
 3734.4059   5.574e-30   1.146e-29  3733.225   3.690e-28   6.767e-30   1.841e-30
 3734.6787   1.341e-29   1.151e-29  3733.497   3.735e-28   6.776e-30   1.847e-30
 3734.9515   2.328e-29   1.154e-29  3733.770   3.699e-28   6.785e-30   1.854e-30
 3735.2244   9.112e-30   1.141e-29  3734.043   3.722e-28   6.794e-30   1.860e-30
 3735.4973  -1.573e-30   1.139e-29  3734.316   3.711e-28   6.803e-30   1.867e-30
 3735.7702   4.047e-30   1.141e-29  3734.588   3.824e-28   6.812e-30   1.873e-30
 3736.0431   1.846e-29   1.132e-29  3734.861   3.383e-28   6.821e-30   1.880e-30
 3736.3159   1.317e-29   1.125e-29  3735.134   3.388e-28   6.831e-30   1.886e-30
 3736.5888   7.874e-30   1.102e-29  3735.407   3.191e-28   6.840e-30   1.893e-30
 3736.8616   2.162e-29   1.100e-29  3735.680   3.059e-28   6.849e-30   1.899e-30
 3737.1345   1.260e-29   1.098e-29  3735.952   3.182e-28   6.858e-30   1.906e-30
 3737.4074   1.878e-29   1.104e-29  3736.225   3.274e-28   6.867e-30   1.912e-30
 3737.6802   7.327e-30   1.135e-29  3736.498   3.749e-28   6.877e-30   1.919e-30
 3737.9531   1.147e-29   1.133e-29  3736.771   3.615e-28   6.886e-30   1.925e-30
 3738.2260   1.048e-29   1.127e-29  3737.044   3.563e-28   6.895e-30   1.932e-30
 3738.4989   1.393e-29   1.128e-29  3737.316   3.599e-28   6.905e-30   1.938e-30
 3738.7718   1.084e-29   1.141e-29  3737.589   3.769e-28   6.914e-30   1.945e-30
 3739.0445   1.627e-29   1.163e-29  3737.862   4.058e-28   6.924e-30   1.951e-30
 3739.3174   8.462e-30   1.174e-29  3738.135   4.242e-28   6.933e-30   1.958e-30
 3739.5903  -9.375e-30   1.184e-29  3738.407   4.614e-28   6.943e-30   1.964e-30
 3739.8632  -1.757e-29   1.184e-29  3738.680   4.687e-28   6.952e-30   1.971e-30
 3740.1361   1.061e-29   1.217e-29  3738.953   4.888e-28   6.962e-30   1.977e-30
 3740.4089   2.287e-29   1.241e-29  3739.226   5.079e-28   6.971e-30   1.984e-30
 3740.6818  -2.803e-30   1.224e-29  3739.499   5.090e-28   6.981e-30   1.990e-30
 3740.9546  -6.785e-30   1.220e-29  3739.771   4.986e-28   6.991e-30   1.997e-30
 3741.2275   6.931e-30   1.212e-29  3740.044   4.689e-28   7.001e-30   2.003e-30
 3741.5004   5.032e-30   1.190e-29  3740.317   4.493e-28   7.010e-30   2.010e-30
 3741.7732   1.688e-29   1.214e-29  3740.590   4.704e-28   7.020e-30   2.016e-30
 3742.0461   2.317e-29   1.207e-29  3740.863   4.681e-28   7.030e-30   2.023e-30
 3742.3190   9.367e-30   1.205e-29  3741.135   4.748e-28   7.040e-30   2.029e-30
 3742.5919   1.794e-29   1.198e-29  3741.408   4.576e-28   7.050e-30   2.036e-30
 3742.8648   1.453e-29   1.216e-29  3741.681   4.875e-28   7.060e-30   2.042e-30
 3743.1375   6.858e-30   1.197e-29  3741.954   4.634e-28   7.070e-30   2.049e-30
 3743.4104   1.984e-29   1.196e-29  3742.227   4.444e-28   7.080e-30   2.055e-30
 3743.6833   1.651e-29   1.161e-29  3742.499   4.055e-28   7.090e-30   2.062e-30
 3743.9562   8.659e-30   1.151e-29  3742.772   4.063e-28   7.100e-30   2.068e-30
 3744.2290   8.737e-31   1.153e-29  3743.045   4.207e-28   7.110e-30   2.074e-30
 3744.5019   2.133e-29   1.159e-29  3743.318   4.121e-28   7.120e-30   2.081e-30
 3744.7748   2.919e-31   1.135e-29  3743.590   4.014e-28   7.130e-30   2.087e-30
 3745.0477   4.176e-30   1.140e-29  3743.863   3.953e-28   7.140e-30   2.094e-30
 3745.3205  -5.301e-30   1.120e-29  3744.136   3.741e-28   7.151e-30   2.100e-30
 3745.5933   2.100e-29   1.131e-29  3744.409   3.754e-28   7.161e-30   2.107e-30
 3745.8662   1.288e-29   1.107e-29  3744.682   3.432e-28   7.171e-30   2.113e-30
 3746.1391   5.294e-30   1.077e-29  3744.954   3.074e-28   7.182e-30   2.120e-30
 3746.4120   1.746e-30   1.065e-29  3745.227   3.049e-28   7.192e-30   2.126e-30
 3746.6849   1.233e-31   1.055e-29  3745.500   3.072e-28   7.202e-30   2.132e-30
 3746.9577  -1.084e-29   1.057e-29  3745.773   3.301e-28   7.213e-30   2.139e-30
 3747.2305   1.609e-30   1.081e-29  3746.046   3.473e-28   7.223e-30   2.145e-30
 3747.5034   4.964e-30   1.115e-29  3746.318   3.893e-28   7.234e-30   2.152e-30
 3747.7763   1.151e-29   1.152e-29  3746.591   4.284e-28   7.244e-30   2.158e-30
 3748.0492   1.780e-29   1.158e-29  3746.864   4.287e-28   7.255e-30   2.165e-30
 3748.3220   1.108e-29   1.143e-29  3747.137   4.029e-28   7.266e-30   2.171e-30
 3748.5949   1.118e-29   1.118e-29  3747.410   3.722e-28   7.276e-30   2.177e-30
 3748.8678   3.296e-30   1.086e-29  3747.682   3.274e-28   7.287e-30   2.184e-30
 3749.1407   1.023e-29   1.061e-29  3747.955   3.013e-28   7.298e-30   2.190e-30
 3749.4135   7.702e-30   1.025e-29  3748.228   2.531e-28   7.308e-30   2.197e-30
 3749.6863   1.305e-29   1.011e-29  3748.501   2.416e-28   7.319e-30   2.203e-30
 3749.9592  -2.564e-30   9.890e-30  3748.773   2.367e-28   7.330e-30   2.209e-30
 3750.2321   1.332e-29   1.006e-29  3749.046   2.500e-28   7.341e-30   2.216e-30
 3750.5050  -8.160e-30   1.006e-29  3749.319   2.758e-28   7.352e-30   2.222e-30
 3750.7779   9.173e-30   1.048e-29  3749.592   3.145e-28   7.363e-30   2.229e-30
 3751.0507   1.474e-29   1.073e-29  3749.865   3.480e-28   7.374e-30   2.235e-30
 3751.3236   3.383e-30   1.097e-29  3750.137   3.883e-28   7.385e-30   2.241e-30
 3751.5964  -6.172e-30   1.112e-29  3750.410   4.076e-28   7.396e-30   2.248e-30
 3751.8693   3.530e-30   1.123e-29  3750.683   4.061e-28   7.407e-30   2.254e-30
 3752.1422   9.815e-30   1.115e-29  3750.956   3.840e-28   7.418e-30   2.261e-30
 3752.4150   2.457e-29   1.105e-29  3751.229   3.595e-28   7.429e-30   2.267e-30
 3752.6879   7.112e-30   1.073e-29  3751.501   3.341e-28   7.440e-30   2.273e-30
 3752.9608  -2.674e-30   1.065e-29  3751.774   3.341e-28   7.451e-30   2.280e-30
 3753.2337  -1.555e-29   1.050e-29  3752.047   3.307e-28   7.462e-30   2.286e-30
 3753.5065  -2.718e-30   1.055e-29  3752.320   3.267e-28   7.473e-30   2.292e-30
 3753.7793   5.712e-30   1.067e-29  3752.592   3.361e-28   7.485e-30   2.299e-30
 3754.0522   1.541e-29   1.063e-29  3752.865   3.277e-28   7.496e-30   2.305e-30
 3754.3251   1.069e-29   1.054e-29  3753.138   3.233e-28   7.507e-30   2.311e-30
 3754.5980   4.468e-30   1.065e-29  3753.411   3.524e-28   7.519e-30   2.318e-30
 3754.8709   3.884e-30   1.059e-29  3753.684   3.448e-28   7.530e-30   2.324e-30
 3755.1437   2.879e-30   1.079e-29  3753.956   3.732e-28   7.542e-30   2.331e-30
 3755.4166   1.309e-29   1.119e-29  3754.229   4.243e-28   7.553e-30   2.337e-30
 3755.6894   6.300e-30   1.137e-29  3754.502   4.531e-28   7.565e-30   2.343e-30
 3755.9623   1.107e-29   1.146e-29  3754.775   4.621e-28   7.576e-30   2.350e-30
 3756.2351   2.531e-30   1.145e-29  3755.048   4.652e-28   7.588e-30   2.356e-30
 3756.5080  -1.356e-29   1.140e-29  3755.320   4.628e-28   7.599e-30   2.362e-30
 3756.7809   1.398e-29   1.140e-29  3755.593   4.331e-28   7.611e-30   2.368e-30
 3757.0538   5.666e-30   1.115e-29  3755.866   4.082e-28   7.622e-30   2.375e-30
 3757.3267   5.274e-30   1.095e-29  3756.139   3.822e-28   7.634e-30   2.381e-30
 3757.5995   2.152e-30   1.072e-29  3756.412   3.622e-28   7.646e-30   2.387e-30
 3757.8723   1.651e-29   1.058e-29  3756.684   3.270e-28   7.658e-30   2.394e-30
 3758.1452   1.765e-29   1.040e-29  3756.957   3.062e-28   7.669e-30   2.400e-30
 3758.4181   1.663e-30   1.014e-29  3757.230   2.921e-28   7.681e-30   2.406e-30
 3758.6910   1.407e-30   9.998e-30  3757.503   2.875e-28   7.693e-30   2.413e-30
 3758.9638   3.608e-30   9.918e-30  3757.775   2.663e-28   7.705e-30   2.419e-30
 3759.2367   9.851e-30   9.927e-30  3758.048   2.672e-28   7.717e-30   2.425e-30
 3759.5096   3.237e-30   9.847e-30  3758.321   2.798e-28   7.729e-30   2.431e-30
 3759.7824   1.242e-30   9.993e-30  3758.594   2.946e-28   7.741e-30   2.438e-30
 3760.0553  -1.082e-31   1.024e-29  3758.867   3.286e-28   7.753e-30   2.444e-30
 3760.3281   2.281e-30   1.036e-29  3759.139   3.429e-28   7.765e-30   2.450e-30
 3760.6010   2.051e-30   1.042e-29  3759.412   3.485e-28   7.777e-30   2.456e-30
 3760.8739   7.037e-30   1.043e-29  3759.685   3.420e-28   7.789e-30   2.463e-30
 3761.1468   9.826e-30   1.042e-29  3759.958   3.453e-28   7.801e-30   2.469e-30
 3761.4197  -1.164e-29   1.036e-29  3760.231   3.517e-28   7.813e-30   2.475e-30
 3761.6925  -1.976e-30   1.038e-29  3760.503   3.409e-28   7.825e-30   2.481e-30
 3761.9653   3.229e-30   1.021e-29  3760.776   3.199e-28   7.838e-30   2.488e-30
 3762.2382   1.024e-30   1.016e-29  3761.049   3.168e-28   7.850e-30   2.494e-30
 3762.5111  -4.874e-30   1.016e-29  3761.322   3.264e-28   7.862e-30   2.500e-30
 3762.7840  -4.878e-30   1.004e-29  3761.594   3.073e-28   7.875e-30   2.506e-30
 3763.0568   1.080e-29   1.004e-29  3761.867   2.864e-28   7.887e-30   2.513e-30
 3763.3297   1.810e-29   1.008e-29  3762.140   2.935e-28   7.899e-30   2.519e-30
 3763.6026   2.306e-29   9.948e-30  3762.413   2.817e-28   7.912e-30   2.525e-30
 3763.8755   2.166e-29   1.005e-29  3762.686   2.995e-28   7.924e-30   2.531e-30
 3764.1483   1.050e-29   9.928e-30  3762.958   2.966e-28   7.937e-30   2.537e-30
 3764.4211   2.255e-30   9.859e-30  3763.231   2.836e-28   7.949e-30   2.544e-30
 3764.6940   1.107e-29   9.885e-30  3763.504   2.944e-28   7.962e-30   2.550e-30
 3764.9669   1.369e-29   9.961e-30  3763.777   2.948e-28   7.974e-30   2.556e-30
 3765.2398   1.149e-29   9.892e-30  3764.050   2.945e-28   7.987e-30   2.562e-30
 3765.5127   1.913e-29   1.008e-29  3764.322   3.113e-28   7.999e-30   2.568e-30
 3765.7855   2.558e-29   1.011e-29  3764.595   3.171e-28   8.012e-30   2.575e-30
 3766.0583   7.226e-30   1.020e-29  3764.868   3.438e-28   8.025e-30   2.581e-30
 3766.3312   4.397e-31   1.017e-29  3765.141   3.435e-28   8.038e-30   2.587e-30
 3766.6041   6.262e-30   1.012e-29  3765.413   3.314e-28   8.050e-30   2.593e-30
 3766.8769  -8.191e-30   9.930e-30  3765.686   3.198e-28   8.063e-30   2.599e-30
 3767.1498  -9.713e-30   9.908e-30  3765.959   3.231e-28   8.076e-30   2.605e-30
 3767.4227  -9.969e-30   9.787e-30  3766.232   3.123e-28   8.089e-30   2.611e-30
 3767.6956   1.026e-29   9.893e-30  3766.505   2.983e-28   8.102e-30   2.618e-30
 3767.9685   1.843e-29   9.678e-30  3766.777   2.835e-28   8.115e-30   2.624e-30
 3768.2412   4.152e-31   9.677e-30  3767.050   2.839e-28   8.127e-30   2.630e-30
 3768.5141   2.695e-30   9.590e-30  3767.323   2.825e-28   8.140e-30   2.636e-30
 3768.7870   1.050e-30   9.598e-30  3767.596   2.802e-28   8.153e-30   2.642e-30
 3769.0599   2.803e-30   9.622e-30  3767.869   2.802e-28   8.166e-30   2.648e-30
 3769.3328   1.594e-29   9.579e-30  3768.141   2.671e-28   8.179e-30   2.654e-30
 3769.6056   1.018e-29   9.614e-30  3768.414   2.844e-28   8.193e-30   2.660e-30
 3769.8785   2.037e-30   9.615e-30  3768.687   2.973e-28   8.206e-30   2.667e-30
 3770.1513  -8.705e-30   9.422e-30  3768.960   2.707e-28   8.219e-30   2.673e-30
 3770.4242  -8.582e-30   9.349e-30  3769.232   2.718e-28   8.232e-30   2.679e-30
 3770.6971  -9.683e-30   9.386e-30  3769.505   2.767e-28   8.245e-30   2.685e-30
 3770.9699   5.443e-30   9.444e-30  3769.778   2.833e-28   8.258e-30   2.691e-30
 3771.2428  -2.958e-30   9.429e-30  3770.051   2.791e-28   8.272e-30   2.697e-30
 3771.5157   7.164e-30   9.505e-30  3770.324   2.920e-28   8.285e-30   2.703e-30
 3771.7886   3.125e-30   9.577e-30  3770.596   3.011e-28   8.298e-30   2.709e-30
 3772.0615  -9.640e-30   9.580e-30  3770.869   3.168e-28   8.312e-30   2.715e-30
 3772.3342  -2.472e-30   9.691e-30  3771.142   3.266e-28   8.325e-30   2.721e-30
 3772.6071  -8.851e-30   9.793e-30  3771.415   3.449e-28   8.339e-30   2.727e-30
 3772.8800  -1.581e-29   9.834e-30  3771.688   3.546e-28   8.352e-30   2.733e-30
 3773.1529  -1.432e-29   9.959e-30  3771.960   3.671e-28   8.365e-30   2.739e-30
 3773.4258  -4.632e-31   1.003e-29  3772.233   3.662e-28   8.379e-30   2.745e-30
 3773.6986  -6.850e-30   1.007e-29  3772.506   3.765e-28   8.392e-30   2.751e-30
 3773.9715   1.414e-29   1.019e-29  3772.779   3.814e-28   8.406e-30   2.757e-30
 3774.2444   1.505e-29   1.013e-29  3773.052   3.666e-28   8.420e-30   2.763e-30
 3774.5172   3.801e-30   9.977e-30  3773.324   3.524e-28   8.433e-30   2.769e-30
 3774.7901  -4.739e-30   9.822e-30  3773.597   3.481e-28   8.447e-30   2.775e-30
 3775.0629  -6.462e-30   9.814e-30  3773.870   3.482e-28   8.461e-30   2.781e-30
 3775.3358  -3.614e-30   9.730e-30  3774.143   3.356e-28   8.474e-30   2.787e-30
 3775.6087   6.730e-30   9.751e-30  3774.415   3.386e-28   8.488e-30   2.793e-30
 3775.8816   6.205e-30   9.794e-30  3774.688   3.364e-28   8.502e-30   2.799e-30
 3776.1545   7.059e-30   9.787e-30  3774.961   3.487e-28   8.516e-30   2.805e-30
 3776.4272   4.298e-30   9.832e-30  3775.234   3.503e-28   8.529e-30   2.811e-30
 3776.7001  -4.738e-30   9.775e-30  3775.506   3.530e-28   8.543e-30   2.817e-30
 3776.9730   2.318e-30   9.891e-30  3775.779   3.504e-28   8.557e-30   2.823e-30
 3777.2459   3.541e-31   9.679e-30  3776.052   3.421e-28   8.571e-30   2.829e-30
 3777.5188   3.858e-30   9.586e-30  3776.325   3.141e-28   8.585e-30   2.835e-30
 3777.7916   9.790e-30   9.546e-30  3776.598   3.105e-28   8.599e-30   2.841e-30
 3778.0645   4.400e-30   9.541e-30  3776.870   3.227e-28   8.613e-30   2.847e-30
 3778.3374   1.920e-30   9.677e-30  3777.143   3.557e-28   8.627e-30   2.853e-30
 3778.6102   7.752e-31   9.854e-30  3777.416   3.699e-28   8.641e-30   2.859e-30
 3778.8830  -3.098e-30   9.876e-30  3777.689   3.818e-28   8.655e-30   2.865e-30
 3779.1559  -1.214e-29   9.839e-30  3777.962   3.804e-28   8.669e-30   2.871e-30
 3779.4288  -1.239e-29   9.855e-30  3778.234   3.807e-28   8.683e-30   2.877e-30
 3779.7017  -4.885e-30   9.716e-30  3778.507   3.592e-28   8.698e-30   2.882e-30
 3779.9746  -2.267e-30   9.553e-30  3778.780   3.288e-28   8.712e-30   2.888e-30
 3780.2474   6.894e-31   9.481e-30  3779.053   3.220e-28   8.726e-30   2.894e-30
 3780.5203   1.842e-30   9.455e-30  3779.326   3.220e-28   8.740e-30   2.900e-30
 3780.7931   5.486e-30   9.433e-30  3779.598   3.155e-28   8.755e-30   2.906e-30
 3781.0660   1.981e-30   9.511e-30  3779.871   3.288e-28   8.769e-30   2.912e-30
 3781.3389   1.527e-29   9.649e-30  3780.144   3.440e-28   8.783e-30   2.918e-30
 3781.6117   2.170e-31   9.621e-30  3780.417   3.602e-28   8.798e-30   2.924e-30
 3781.8846   5.272e-30   9.738e-30  3780.689   3.642e-28   8.812e-30   2.929e-30
 3782.1575   8.862e-30   9.833e-30  3780.962   3.790e-28   8.826e-30   2.935e-30
 3782.4304  -4.428e-30   9.595e-30  3781.235   3.557e-28   8.841e-30   2.941e-30
 3782.7032  -3.303e-30   9.618e-30  3781.508   3.594e-28   8.855e-30   2.947e-30
 3782.9760  -9.410e-31   9.524e-30  3781.781   3.476e-28   8.870e-30   2.953e-30
 3783.2489   1.055e-29   9.509e-30  3782.053   3.344e-28   8.884e-30   2.959e-30
 3783.5218   7.530e-30   9.476e-30  3782.326   3.309e-28   8.899e-30   2.964e-30
 3783.7947   2.992e-30   9.344e-30  3782.599   3.210e-28   8.914e-30   2.970e-30
 3784.0676  -2.976e-31   9.265e-30  3782.872   3.135e-28   8.928e-30   2.976e-30
 3784.3404  -7.094e-30   9.126e-30  3783.145   3.051e-28   8.943e-30   2.982e-30
 3784.6133   4.501e-31   9.273e-30  3783.417   3.290e-28   8.958e-30   2.988e-30
 3784.8861   1.372e-29   9.417e-30  3783.690   3.325e-28   8.972e-30   2.993e-30
 3785.1590   2.523e-29   9.574e-30  3783.963   3.517e-28   8.987e-30   2.999e-30
 3785.4319   7.657e-30   9.649e-30  3784.236   3.726e-28   9.002e-30   3.005e-30
 3785.7047  -6.244e-31   9.770e-30  3784.508   4.065e-28   9.017e-30   3.011e-30
 3785.9776  -5.827e-30   9.871e-30  3784.781   4.174e-28   9.031e-30   3.017e-30
 3786.2505  -5.197e-30   9.790e-30  3785.054   4.058e-28   9.046e-30   3.022e-30
 3786.5234  -1.275e-29   9.597e-30  3785.327   3.797e-28   9.061e-30   3.028e-30
 3786.7963   2.573e-30   9.390e-30  3785.600   3.430e-28   9.076e-30   3.034e-30
 3787.0690   6.258e-30   9.221e-30  3785.872   3.168e-28   9.091e-30   3.040e-30
 3787.3419   3.252e-30   9.138e-30  3786.145   3.046e-28   9.106e-30   3.045e-30
 3787.6148   3.452e-30   8.904e-30  3786.418   2.885e-28   9.121e-30   3.051e-30
 3787.8877   2.929e-30   8.875e-30  3786.691   2.847e-28   9.136e-30   3.057e-30
 3788.1606  -5.020e-30   9.414e-30  3786.964        -NaN   9.151e-30   3.062e-30
 3788.4334  -5.761e-30   9.466e-30  3787.236        -NaN   9.166e-30   3.068e-30
 3788.7063  -9.395e-30   9.423e-30  3787.509        -NaN   9.181e-30   3.074e-30
 3788.9791   1.894e-30   9.438e-30  3787.782        -NaN   9.196e-30   3.079e-30
 3789.2520   1.137e-29   9.427e-30  3788.055        -NaN   9.211e-30   3.085e-30
 3789.5249   3.150e-30   9.312e-30  3788.327        -NaN   9.226e-30   3.091e-30
 3789.7977  -1.408e-29   9.271e-30  3788.600        -NaN   9.242e-30   3.097e-30
 3790.0706  -6.004e-30   8.662e-30  3788.873   2.890e-28   9.257e-30   3.102e-30
 3790.3435  -4.512e-30   8.717e-30  3789.146   2.923e-28   9.272e-30   3.108e-30
 3790.6164  -4.509e-30   8.751e-30  3789.419   3.004e-28   9.287e-30   3.114e-30
 3790.8893   3.034e-30   8.767e-30  3789.691   3.002e-28   9.303e-30   3.119e-30
 3791.1620   4.533e-30   9.015e-30  3789.964   3.211e-28   9.318e-30   3.125e-30
 3791.4349   1.525e-29   9.122e-30  3790.237   3.344e-28   9.333e-30   3.130e-30
 3791.7078   3.205e-30   9.163e-30  3790.510   3.361e-28   9.349e-30   3.136e-30
 3791.9807   4.139e-30   9.120e-30  3790.783   3.445e-28   9.364e-30   3.142e-30
 3792.2535  -1.025e-29   9.067e-30  3791.055   3.358e-28   9.380e-30   3.147e-30
 3792.5264  -2.109e-30   9.082e-30  3791.328   3.397e-28   9.395e-30   3.153e-30
 3792.7993  -7.158e-30   9.072e-30  3791.601   3.453e-28   9.411e-30   3.158e-30
 3793.0722  -1.915e-30   9.199e-30  3791.874   3.638e-28   9.426e-30   3.164e-30
 3793.3450  -7.751e-30   9.111e-30  3792.146   3.560e-28   9.442e-30   3.170e-30
 3793.6178  -2.317e-31   9.115e-30  3792.419   3.429e-28   9.457e-30   3.175e-30
 3793.8907  -2.300e-31   9.045e-30  3792.692   3.381e-28   9.473e-30   3.181e-30
 3794.1636   2.897e-31   9.004e-30  3792.965   3.295e-28   9.488e-30   3.186e-30
 3794.4365   7.703e-30   8.972e-30  3793.238   3.152e-28   9.504e-30   3.192e-30
 3794.7094   1.171e-29   8.813e-30  3793.510   2.963e-28   9.520e-30   3.197e-30
 3794.9822   1.575e-29   8.742e-30  3793.783   2.903e-28   9.535e-30   3.203e-30
 3795.2550   1.901e-29   8.815e-30  3794.056   3.029e-28   9.551e-30   3.209e-30
 3795.5279   1.602e-29   8.790e-30  3794.329   3.059e-28   9.567e-30   3.214e-30
 3795.8008  -3.616e-30   8.798e-30  3794.602   3.204e-28   9.583e-30   3.220e-30
 3796.0737  -4.515e-30   8.765e-30  3794.874   3.227e-28   9.598e-30   3.225e-30
 3796.3465   1.089e-29   8.739e-30  3795.147   2.970e-28   9.614e-30   3.231e-30
 3796.6194   1.755e-29   8.852e-30  3795.420   3.074e-28   9.630e-30   3.236e-30
 3796.8923   3.124e-30   8.856e-30  3795.693   3.314e-28   9.646e-30   3.242e-30
 3797.1652  -6.820e-30   8.655e-30  3795.966   3.108e-28   9.662e-30   3.247e-30
 3797.4380   3.725e-30   8.674e-30  3796.238   2.994e-28   9.678e-30   3.253e-30
 3797.7108   1.231e-29   8.626e-30  3796.511   2.877e-28   9.694e-30   3.258e-30
 3797.9837   7.223e-30   8.480e-30  3796.784   2.804e-28   9.710e-30   3.264e-30
 3798.2566   4.657e-30   8.490e-30  3797.057   2.821e-28   9.726e-30   3.269e-30
 3798.5295   1.411e-30   8.304e-30  3797.329   2.627e-28   9.742e-30   3.274e-30
 3798.8024   1.030e-29   8.306e-30  3797.602   2.587e-28   9.758e-30   3.280e-30
 3799.0752   7.299e-30   8.258e-30  3797.875   2.592e-28   9.774e-30   3.285e-30
 3799.3481   1.486e-29   8.160e-30  3798.148   2.392e-28   9.790e-30   3.291e-30
 3799.6209   1.577e-29   8.251e-30  3798.421   2.538e-28   9.806e-30   3.296e-30
 3799.8938   1.229e-29   8.162e-30  3798.693   2.437e-28   9.822e-30   3.302e-30
 3800.1667   1.182e-29   8.147e-30  3798.966   2.441e-28   9.838e-30   3.307e-30
 3800.4395   6.759e-30   8.090e-30  3799.239   2.434e-28   9.855e-30   3.312e-30
 3800.7124   5.519e-30   8.154e-30  3799.512   2.593e-28   9.871e-30   3.318e-30
 3800.9853   1.435e-29   8.251e-30  3799.785   2.607e-28   9.887e-30   3.323e-30
 3801.2582   9.096e-30   8.445e-30  3800.057   2.957e-28   9.903e-30   3.329e-30
 3801.5310   9.579e-30   8.567e-30  3800.330   3.063e-28   9.920e-30   3.334e-30
